;Stopkode;Pos.nr.;Kode til stoppunkt;Short name;Længdegrad;Breddegrad;Long name;GPS-radius;Oprettet;UTM32_Easting;UTM32_Northing
6545;74700051;1;747000511;HANNEBJERG;10,23154201;56,45210800;Hannebjergvej 29 (Randers Kom);50;05/07/2022;575907;6257079
6546;74700051;2;747000512;HANNEBJERG;10,23089999;56,45218700;Hannebjergvej 29 (Randers Kom);50;05/07/2022;575867;6257087
6547;74700052;1;747000521;FLOESVEJHA;10,24142500;56,45387500;Floesvej/Hannebjergvej (Randers Kom);50;05/07/2022;576512;6257287
6548;74700052;2;747000522;FLOESVEJHA;10,24360899;56,45415800;Floesvej/Hannebjergvej (Randers Kom);50;05/07/2022;576646;6257321
6549;74700060;1;747000601;ESSENBÆKV;10,15551601;56,44605500;Assentoft/Essenbækvej (Randers Kom);50;05/07/2022;571232;6256324
6550;74700060;2;747000602;ESSENBÆKV;10,15467999;56,44623200;Assentoft/Essenbækvej (Randers Kom);50;05/07/2022;571181;6256343
6551;74700061;1;747000611;SKOLEVEJVO;10,14947600;56,44224100;Skolevej/Volkmøllevej (Randers Kom);50;05/07/2022;570867;6255894
6552;74700061;2;747000612;SKOLEVEJVO;10,14930899;56,44225800;Skolevej/Volkmøllevej (Randers Kom);50;05/07/2022;570857;6255895
6553;74700062;1;747000621;TRANEPARKE;10,15094200;56,44432400;Traneparken/Volkmøllevej (Randers Kom);50;05/07/2022;570954;6256127
6554;74700062;2;747000622;TRANEPARKE;10,15125899;56,44502500;Traneparken/Volkmøllevej (Randers Kom);50;05/07/2022;570972;6256205
6555;74700064;1;747000641;SVALEVSKOV;10,15742500;56,44459100;Svalevej/Skovvangsvej (Randers Kom);50;05/07/2022;571353;6256163
6556;74700064;2;747000642;SVALEVSKOV;10,15772599;56,44462500;Svalevej/Skovvangsvej (Randers Kom);50;05/07/2022;571371;6256167
6557;74700065;1;747000651;STADIONVSK;10,15850900;56,44772500;Stadionvej/Skovvangsvej (Randers Kom);50;05/07/2022;571414;6256513
6558;74700065;2;747000652;STADIONVSK;10,15790999;56,44718100;Stadionvej/Skovvangsvej (Randers Kom);50;05/07/2022;571378;6256452
6559;74700070;1;747000701;RYPEVEJSKO;10,16250500;56,45013700;Rypevej/Skovvangsvej (Randers Kom);50;05/07/2022;571656;6256786
6560;74700070;2;747000702;RYPEVEJSKO;10,16157700;56,44990400;Rypevej/Skovvangsvej (Randers Kom);50;05/07/2022;571599;6256759
6561;74700071;1;747000711;SANGLÆRKEV;10,16764200;56,45134100;Sanglærkevej/Skovvangsvej (Randers Kom);50;05/07/2022;571970;6256925
6562;74700071;2;747000712;SANGLÆRKEV;10,16816701;56,45139100;Sanglærkevej/Skovvangsvej (Randers Kom);50;05/07/2022;572002;6256931
6563;74700080;1;747000801;DYBDALENDY;10,17267900;56,45276400;Dybdalen/Dybdalvej (Randers Kom);50;05/07/2022;572278;6257089
6564;74700080;2;747000802;DYBDALENDY;10,17257599;56,45278800;Dybdalen/Dybdalvej (Randers Kom);50;05/07/2022;572271;6257091
6565;74700090;1;747000901;KRONJYDEVE;10,11676237;56,44085701;Kronjydevej/Grenåvej (Randers Kom);50;05/07/2022;568853;6255706
6566;74700090;2;747000902;KRONJYDEVE;10,11427459;56,44075808;Kronjydevej/Grenåvej (Randers Kom);50;05/07/2022;568700;6255693
6567;74710010;1;747100101;FAUSING;10,28283900;56,44658900;Fausing (Norddjurs Kom);50;05/07/2022;579080;6256523
6568;74710010;2;747100102;FAUSING;10,28246000;56,44672500;Fausing (Norddjurs Kom);50;05/07/2022;579056;6256538
6569;74710011;1;747100111;DRAMMELSTR;10,30776800;56,44627000;Drammelstrupvej/Grenåvej (Norddjurs Kom);50;05/07/2022;580617;6256516
6570;74710011;2;747100112;DRAMMELSTR;10,30671000;56,44639100;Drammelstrupvej/Grenåvej (Norddjurs Kom);50;05/07/2022;580552;6256529
6571;74710020;1;747100201;GRUND;10,29354200;56,46552500;Grund (Norddjurs Kom);50;05/07/2022;579700;6258643
6572;74710020;2;747100202;GRUND;10,29500900;56,46555800;Grund (Norddjurs Kom);50;05/07/2022;579790;6258648
6573;74710030;1;747100301;GL.ESTRUP;10,33996900;56,43770800;Gl. Estrup (Norddjurs Kom);50;05/07/2022;582621;6255602
6574;74710030;2;747100302;GL.ESTRUP;10,33964200;56,43825800;Gl. Estrup (Norddjurs Kom);50;05/07/2022;582599;6255662
6575;74720010;1;747200101;HØRNINGDJ;10,19942100;56,41317400;Hørning (Randers Kom);50;05/07/2022;574003;6252711
6576;74720010;2;747200102;HØRNINGDJ;10,19902500;56,41373900;Hørning (Randers Kom);50;05/07/2022;573977;6252774
6577;74720011;1;747200111;LANGGADE41;10,19647300;56,41458800;Langgade 41 (Randers Kom);50;05/07/2022;573818;6252865
6578;74720011;2;747200112;LANGGADE41;10,19657200;56,41465300;Langgade 41 (Randers Kom);50;05/07/2022;573824;6252873
6579;74720012;1;747200121;PRÆSTEDALS;10,20076800;56,41104800;Præstedalsvej/Lykkeskovvej (Randers Kom);50;05/07/2022;574090;6252476
6580;74720012;2;747200122;PRÆSTEDALS;10,20095000;56,41102000;Præstedalsvej/Lykkeskovvej (Randers Kom);50;05/07/2022;574101;6252473
6581;74720013;1;747200131;LANGGLUNDV;10,19239044;56,41617368;Langgade/Lundvej (Randers Kom);50;19/05/2021;573563;6253037
6582;74720013;2;747200132;LANGGLUNDV;10,19248941;56,41598637;Langgade/Lundvej (Randers Kom);50;19/05/2021;573570;6253017
6583;74720020;1;747200201;RING;10,35889200;56,40480800;Ring (Norddjurs Kom);50;05/07/2022;583860;6251963
6584;74720020;2;747200202;RING;10,35865901;56,40495800;Ring (Norddjurs Kom);50;05/07/2022;583845;6251979
6585;74720030;1;747200301;DRASTRU;10,17401901;56,44122500;Drastrup (Randers Kom);50;05/07/2022;572382;6255806
6586;74720030;2;747200302;DRASTRU;10,17154300;56,44125800;Drastrup (Randers Kom);50;05/07/2022;572229;6255807
6587;74720031;1;747200311;SKOVVANGSV;10,15895901;56,44057500;Skovvangsvej/Storegade (Randers Kom);50;05/07/2022;571455;6255718
6588;74720031;2;747200312;SKOVVANGSV;10,15725900;56,44070700;Skovvangsvej/Storegade (Randers Kom);50;05/07/2022;571350;6255731
6589;74730010;1;747300101;ÅRSLEVDJUR;10,14908400;56,39844300;Årslev (Randers Kom);50;05/07/2022;570924;6251019
6590;74730010;2;747300102;ÅRSLEVDJUR;10,14920101;56,39853200;Årslev (Randers Kom);50;05/07/2022;570932;6251029
6591;74730020;1;747300201;TUSTRPCLAU;10,16919399;56,39415600;Tustrupvej/Clausholmvej (Randers Kom);50;05/07/2022;572174;6250562
6592;74730020;2;747300202;TUSTRPCLAU;10,16918400;56,39422600;Tustrupvej/Clausholmvej (Randers Kom);50;05/07/2022;572173;6250570
6593;74900030;1;749000301;TØMMERB;9,52550695;56,06694309;Tømmerby (Silkeborg Kom);50;05/07/2022;532717;6213654
6594;74900030;2;749000302;TØMMERB;9,52686926;56,06809807;Tømmerby (Silkeborg Kom);50;05/07/2022;532801;6213783
6595;74900040;1;749000401;RODELUN;9,57319216;56,10849899;Rodelund (Silkeborg Kom);50;05/07/2022;535648;6218303
6596;74900040;2;749000402;RODELUN;9,57343390;56,10852850;Rodelund (Silkeborg Kom);50;05/07/2022;535663;6218306
6597;74900041;1;749000411;KNUDINDU;9,57490689;56,10288964;Knudlund/Industrivej (Silkeborg Kom);50;05/07/2022;535760;6217679
6598;74900041;2;749000412;KNUDINDU;9,57523133;56,10340742;Knudlund/Industrivej (Silkeborg Kom);50;05/07/2022;535779;6217737
6599;74900042;1;749000421;KNUDGÅRD;9,57478839;56,09532834;Knudlund/Gårdstedvej (Silkeborg Kom);50;05/07/2022;535759;6216838
6600;74900042;2;749000422;KNUDGÅRD;9,57530845;56,09592115;Knudlund/Gårdstedvej (Silkeborg Kom);50;05/07/2022;535791;6216904
6601;74900042;9;749000429;KNUDGÅRD;9,57529389;56,09565534;Knudlund/Gårdstedvej (Silkeborg Kom);50;05/07/2022;535790;6216874
6602;74900050;1;749000501;SALTEN;9,56930951;56,08281025;Salten (Silkeborg Kom);50;05/07/2022;535430;6215442
6603;74900050;2;749000502;SALTEN;9,56957332;56,08280387;Salten (Silkeborg Kom);50;05/07/2022;535446;6215441
6604;74900100;1;749001001;THEMKIRK;9,54854549;56,09427037;Them Kirke (Silkeborg Kom);50;05/07/2022;534128;6216707
6605;74900100;2;749001002;THEMKIRK;9,54864772;56,09373502;Them Kirke (Silkeborg Kom);50;05/07/2022;534134;6216647
6606;74900101;1;749001011;HØRTHEM;9,55930375;56,10008633;Hørrelundvej/Them Skovvej (Silkeborg Kom);50;05/07/2022;534792;6217359
6607;74900101;2;749001012;HØRTHEM;9,56052436;56,10025370;Hørrelundvej/Them Skovvej (Silkeborg Kom);50;05/07/2022;534867;6217379
6608;74900102;1;749001021;RØNSILKE;9,55607721;56,09911427;Rønnevej/Silkeborgvej (Silkeborg Kom);50;05/07/2022;534592;6217250
6609;74900102;2;749001022;RØNSILKE;9,55607394;56,09889365;Rønnevej/Silkeborgvej (Silkeborg Kom);50;05/07/2022;534592;6217225
6610;74900103;1;749001031;TOFTTØMM;9,54671284;56,08938596;Toftevænget/Tømmerbyvej (Silkeborg Kom);50;05/07/2022;534018;6216162
6611;74900103;2;749001032;TOFTTØMM;9,54698851;56,08938216;Toftevænget/Tømmerbyvej (Silkeborg Kom);50;05/07/2022;534035;6216162
6612;74900104;1;749001041;KLOKTØMM;9,54516612;56,08602789;Klokbjerg Allé/Tømmerbyvej (Silkeborg Kom);50;05/07/2022;533925;6215788
6613;74900104;2;749001042;KLOKTØMM;9,54536967;56,08593439;Klokbjerg Allé/Tømmerbyvej (Silkeborg Kom);50;05/07/2022;533937;6215777
6614;74900105;1;749001051;THEMSKOLE;9,54278242;56,08215586;Them/Frisholm Skole (Silkeborg Kom);50;05/07/2022;533780;6215356
6615;74900105;2;749001052;THEMSKOLE;9,54304531;56,08213140;Them/Frisholm Skole (Silkeborg Kom);50;05/07/2022;533796;6215353
6616;74900105;9;749001059;THEMSKOLE;9,54424105;56,08076384;Them/Frisholm Skole (Silkeborg Kom);50;05/07/2022;533872;6215201
6617;74900106;9;749001069;ASKLEV;9,47065055;56,09151568;Asklev (Silkeborg Kom);50;05/07/2022;529283;6216364
6618;74900107;9;749001079;SEPSTRUP;9,44607830;56,09192593;Sepstrup (Silkeborg Kom);50;05/07/2022;527754;6216400
6619;74900108;9;749001089;BØDSEPSTR;9,41686232;56,10283414;Bødskovgårdvej/Sepstrupvej (Silkeborg Kom);50;05/07/2022;525929;6217603
6620;74900109;9;749001099;LØGAGER;9,46260714;56,12357825;Løgager (Silkeborg Kom);50;05/07/2022;528759;6219930
6621;74900110;9;749001109;GJESSØSKO;9,48691663;56,11402975;Gjessø Skole (Silkeborg Kom);50;05/07/2022;530278;6218877
6622;74900120;9;749001209;GJESSØTOR;9,49427052;56,11595690;Gjessø Torv (Silkeborg Kom);50;05/07/2022;530734;6219095
6623;74900130;9;749001309;LOUDAL;9,51732485;56,10561128;Loudal (Silkeborg Kom);50;05/07/2022;532176;6217954
6624;74900140;9;749001409;BAKELKÆR;9,60571621;56,09152557;Bakbjergvej/Elkærvej (Silkeborg Kom);50;05/07/2022;537687;6216431
6625;74900150;9;749001509;TØMMERKI;9,52466680;56,06906720;Tømmerby/Kirkemindevej (Silkeborg Kom);50;05/07/2022;532663;6213890
6626;74900160;9;749001609;FOGSTRUP;9,49511711;56,06936351;Fogstrup (Silkeborg Kom);50;05/07/2022;530823;6213910
6627;74900170;9;749001709;ÅLHØJVEJ;9,50618877;56,06435446;Ålhøjvej (Silkeborg Kom);50;05/07/2022;531517;6213357
6628;74900180;9;749001809;BRYRUPSKO;9,51416001;56,02241007;Bryrup Skole (Silkeborg Kom);50;05/07/2022;532048;6208693
6629;74900190;9;749001909;VINDING;9,56680856;56,02454728;Vinding (Silkeborg Kom);50;05/07/2022;535327;6208956
6630;74900200;9;749002009;LANGBALLEV;9,58598818;56,03104230;Langballevej (Silkeborg Kom);50;05/07/2022;536517;6209689
6631;74900210;9;749002109;VINDINGLØN;9,56764855;56,02572423;Vinding/Løndalvej (Silkeborg Kom);50;05/07/2022;535379;6209087
6632;74900220;9;749002209;MOSEVSILK;9,60541038;56,00937261;Mosevej/Silkeborgvej (Silkeborg Kom);50;05/07/2022;537748;6207288
6633;74900230;9;749002309;VINDINGSY;9,56613278;56,02273185;Vinding Syd (Silkeborg Kom);50;05/07/2022;535287;6208754
6634;74900240;9;749002409;VRADS;9,44925787;56,04119147;Vrads (Silkeborg Kom);50;05/07/2022;527989;6210755
6635;74900250;9;749002509;STBREDL;9,41905731;56,03634022;St. Bredlund (Silkeborg Kom);50;05/07/2022;526111;6210203
6636;74900260;9;749002609;LLBREDL;9,37043538;56,03102821;Lille Bredlund (Silkeborg Kom);50;05/07/2022;523084;6209594
6637;74900270;9;749002709;GODRUM;9,36363044;56,05106110;Godrum (Silkeborg Kom);50;05/07/2022;522648;6211822
6638;74900280;9;749002809;ADLERSVEJ;9,37417287;56,06205621;Adlersvej (Silkeborg Kom);50;05/07/2022;523298;6213049
6639;74900290;9;749002909;VIND10;9,59673847;56,02203879;Vindingvej 10 (Silkeborg Kom);50;05/07/2022;537195;6208693
6640;74900300;9;749003009;BURGÅRD;9,58632122;56,00915743;Burgårdevej (Silkeborg Kom);50;05/07/2022;536558;6207253
6641;74910020;1;749100201;HJØLLUN;9,37951886;56,06898965;Hjøllund (Silkeborg Kom);50;05/07/2022;523627;6213822
6642;74910020;2;749100202;HJØLLUN;9,37976688;56,06882827;Hjøllund (Silkeborg Kom);50;05/07/2022;523643;6213805
6643;74910040;1;749100401;KATRINED;9,52768018;56,04863879;Katrinedal (Silkeborg Kom);50;05/07/2022;532868;6211618
6644;74910040;2;749100402;KATRINED;9,52790814;56,04909973;Katrinedal (Silkeborg Kom);50;05/07/2022;532882;6211669
6645;74910050;9;749100509;LØVE;9,48750722;56,01223741;Løve (Silkeborg Kom);50;05/07/2022;530395;6207548
6646;74910052;1;749100521;EGELYHOV;9,50695290;56,02006270;Egelyvej/Hovedgaden (Silkeborg Kom);50;05/07/2022;531601;6208428
6647;74910052;2;749100522;EGELYHOV;9,50768070;56,02023973;Egelyvej/Hovedgaden (Silkeborg Kom);50;05/07/2022;531646;6208448
6648;74910100;2;749101002;GJESSØ;9,49374564;56,11623523;Gjessø (Silkeborg Kom);50;05/07/2022;530701;6219126
6649;74920030;1;749200301;BRYRUHOV;9,51106241;56,02440656;Bryryp/Hovedgaden (Silkeborg Kom);50;05/07/2022;531853;6208913
6650;74920040;1;749200401;BRYRUP;9,51304617;56,02387588;Bryrup (Silkeborg Kom);50;05/07/2022;531977;6208855
6651;74920040;2;749200402;BRYRUP;9,51319129;56,02382269;Bryrup (Silkeborg Kom);50;05/07/2022;531986;6208849
6652;74920041;1;749200411;VELLING;9,51499560;56,03098117;Velling (Silkeborg Kom);50;05/07/2022;532093;6209647
6653;74920041;2;749200412;VELLING;9,51523283;56,03112415;Velling (Silkeborg Kom);50;05/07/2022;532107;6209663
6654;74920050;1;749200501;SALTENSK;9,60690120;56,09939336;Salten Skov (Silkeborg Kom);50;05/07/2022;537753;6217307
6655;74920050;2;749200502;SALTENSK;9,60730892;56,09935668;Salten Skov (Silkeborg Kom);50;05/07/2022;537779;6217303
6656;75100010;1;751000101;AARHUS RTB;10,20941633;56,15181540;Aarhus Rutebilstation;70;05/07/2022;575130;6223635
6657;75100010;2;751000102;AARHUSRTB;10,20897252;56,15197271;Aarhus Rutebilstation;50;27/05/2021;575102;6223652
6658;75100010;3;751000103;AARHUS RTB;10,20838738;56,15153881;Aarhus Rutebilstation;40;05/07/2022;575067;6223603
6659;75100010;4;751000104;AARHUS RTB;10,20686184;56,15092099;NEDLAGT Aarhus Rutebilstation/Ny Banegårdsgade;50;05/07/2022;574973;6223532
6660;75100060;1;751000601;LØGTEN;10,31531200;56,27575800;Løgten/Grenåvej (Aarhus Kom);50;05/07/2022;581445;6237548
6661;75100060;2;751000602;LØGTEN;10,31535601;56,27614900;Løgten/Grenåvej (Aarhus Kom);50;05/07/2022;581447;6237592
6662;75100063;1;751000631;CERESVEJ;10,31789999;56,27808500;Ceresvej/Grenåvej (Aarhus Kom);50;05/07/2022;581600;6237811
6663;75100063;2;751000632;CERESVEJ;10,31764300;56,27807400;Ceresvej/Grenåvej (Aarhus Kom);50;05/07/2022;581584;6237809
6664;75100064;1;751000641;MØLLEGÅRD;10,32088400;56,28068600;NEDLAGT 25/6-23 Møllegården/Grenåvej (Aarhus Kom);50;05/07/2022;581779;6238104
6665;75100064;2;751000642;MØLLEGÅRD;10,32060901;56,28067500;NEDLAGT 25/6-23 Møllegården/Grenåvej (Aarhus Kom);50;05/07/2022;581762;6238102
6666;75100066;1;751000661;VOSNÆSPARK;10,32364000;56,28308500;Vosnæsvej/Grenåvej (Aarhus Kom);50;05/07/2022;581945;6238374
6667;75100066;2;751000662;VOSNÆSPARK;10,32349000;56,28323900;Vosnæsvej/Grenåvej (Aarhus Kom);50;05/07/2022;581935;6238391
6668;75100070;1;751000701;VIBYTORV;10,16145568;56,12820843;Viby Torv/Skanderborgvej (Aarhus Kom);50;05/07/2022;572195;6220956
6669;75100070;2;751000702;VIBYTORV;10,16307500;56,12882500;Viby Torv/Skanderborgvej (Aarhus Kom);50;05/07/2022;572295;6221026
6670;75100070;3;751000703;VIBYTORV;10,16193700;56,12898900;Viby Torv/Viby Ringvej (Aarhus Kom);50;05/07/2022;572224;6221043
6671;75100090;1;751000901;HØJBJTORV;10,20696199;56,11732100;Højbjerg Torv/Oddervej (Aarhus Kom);50;05/07/2022;575045;6219793
6672;75100090;2;751000902;HØJBJTORV;10,20726399;56,11680500;Højbjerg Torv/Oddervej (Aarhus Kom);50;05/07/2022;575065;6219736
6673;75100090;3;751000903;HØJBJTORV;10,20629800;56,11654900;Højbjerg Torv/Rosenvangs Allé (Aarhus Kom);50;05/07/2022;575005;6219706
6674;75100090;4;751000904;HØJBJTORV;10,20624100;56,11645800;Højbjerg Torv/Rosenvangs Allé (Aarhus Kom);50;05/07/2022;575002;6219696
6675;75100150;1;751001501;PARK BNG;10,20300284;56,15088528;Park Allé/Banegårdspladsen (Aarhus Kom);50;05/07/2022;574734;6223524
6676;75100150;2;751001502;PARK BNG;10,20331588;56,15071752;Park Allé/Banegårdspladsen (Aarhus Kom);50;05/07/2022;574753;6223506
6677;75100160;1;751001601;AARBNGPLA;10,20412951;56,15074748;Aarhus Banegårdsplads;50;05/07/2022;574804;6223510
6678;75100160;2;751001602;AARBNGPLA;10,20385904;56,15046809;Aarhus Banegårdsplads;50;05/07/2022;574787;6223479
6679;75100160;3;751001603;AARBNGPLA;10,20290975;56,15024115;Aarhus Banegårdsplads/M. P. Bruuns Gade;50;05/07/2022;574729;6223452
6680;75100230;1;751002301;BYAGERVÆNG;10,21287100;56,05404600;Byagervænget/Byagervej (Aarhus Kom);50;05/07/2022;575536;6212758
6681;75100230;2;751002302;BYAGERVÆNG;10,21302501;56,05409600;Byagervænget/Byagervej (Aarhus Kom);50;05/07/2022;575545;6212763
6682;75100231;1;751002311;BYAGERPARK;10,20897800;56,05518100;Byagerparken/Byagervej (Aarhus Kom);50;05/07/2022;575291;6212880
6683;75100231;2;751002312;BYAGERPARK;10,20933200;56,05524200;Byagerparken/Byagervej (Aarhus Kom);50;05/07/2022;575313;6212887
6684;75100237;1;751002371;FLØJSTRVEJ;10,21850279;56,04837878;Fløjstrupvej/Byagervej (Aarhus Kom);50;05/07/2022;575898;6212133
6685;75100237;2;751002372;FLØJSTRVEJ;10,21841540;56,04829084;Fløjstrupvej/Byagervej (Aarhus Kom);50;05/07/2022;575892;6212123
6686;75100240;1;751002401;DAMGÅRDALL;10,20366601;56,05861800;Damgårds Allé/Beder Landevej (Aarhus Kom);50;05/07/2022;574954;6213256
6687;75100240;2;751002402;DAMGÅRDALL;10,20344800;56,05932500;Beder Landevej/Damgårds Allé (Aarhus Kom);50;05/07/2022;574939;6213335
6688;75100260;1;751002601;BYAGERVEJ;10,20277399;56,05587600;Beder Landevej/Byagervej (Aarhus Kom);50;05/07/2022;574904;6212950
6689;75100260;2;751002602;BYAGERVEJ;10,20230601;56,05643400;Byagervej/Beder Landevej (Aarhus Kom);50;05/07/2022;574873;6213012
6690;75100260;3;751002603;BYAGERVEJ;10,20158800;56,05568900;Byagervej/Beder Landevej (Aarhus Kom);50;05/07/2022;574830;6212928
6691;75100270;1;751002701;EGELUND;10,19621401;56,04841900;Egelund/Bredgade (Aarhus Kom);50;05/07/2022;574509;6212113
6692;75100270;2;751002702;EGELUND;10,19688300;56,04875000;Egelund/Bredgade (Aarhus Kom);50;05/07/2022;574550;6212151
6693;75100290;1;751002901;UNIPARK;10,20734201;56,16794100;Universitetsparken/Nørrebrogade (Aarhus Kom);50;05/07/2022;574970;6225427
6694;75100290;2;751002902;UNIPARK;10,20739900;56,16686300;Universitetsparken/Nørrebrogade (Aarhus Kom);50;05/07/2022;574975;6225307
6695;75100330;1;751003301;NAVITAS;10,21382997;56,15883952;Navitas/Kystvejen (Aarhus Kom);50;05/07/2022;575390;6224421
6696;75100330;2;751003302;NAVITAS;10,21368026;56,15917436;Navitas/Kystvejen (Aarhus Kom);50;05/07/2022;575381;6224458
6697;75100340;1;751003401;STILFRAM;10,00803500;56,15191100;Stillingvej/Framlev Korsvej (Aarhus Kom);50;05/07/2022;562620;6223444
6698;75100340;2;751003402;STILFRAM;10,00803501;56,15177400;Stillingvej/Framlev Korsvej (Aarhus Kom);50;05/07/2022;562621;6223429
6699;75100350;1;751003501;BLOMSTER;10,00316300;56,15178700;Blomsterhaven/Framlev Korsvej (Aarhus Kom);50;05/07/2022;562318;6223426
6700;75100350;2;751003502;BLOMSTER;10,00322200;56,15156800;Blomsterhaven/Framlev Korsvej (Aarhus Kom);50;05/07/2022;562322;6223402
6701;75100370;1;751003701;SOLBJSKOLE;10,08292382;56,04063558;Solbjergskolen/Solbjerg Hovedgade (Aarhus Kom);50;05/07/2022;567467;6211131
6702;75100370;2;751003702;SOLBJSKOLE;10,08229280;56,04250686;Solbjergskolen/Solbjerg Hovedgade (Aarhus Kom);50;05/07/2022;567424;6211338
6703;75100380;1;751003801;SLET;10,14587310;56,10486408;Sletvej/Christian X's Vej (Aarhus Kom);50;05/07/2022;571270;6218342
6704;75100380;2;751003802;SLET;10,14614422;56,10468000;Sletvej/Christian X's Vej (Aarhus Kom);50;05/07/2022;571287;6218322
6705;75100410;1;751004101;TINGALLE;10,12121561;56,08418973;Tingskov Allé/Landevejen (Aarhus Kom);50;05/07/2022;569773;6216016
6706;75100410;2;751004102;TINGALLE;10,12318424;56,08490028;Tingskov Allé/Landevejen (Aarhus Kom);50;05/07/2022;569895;6216097
6707;75100410;3;751004103;TINGALLE;10,12260201;56,08429800;Landevejen/Tingskov Allé (Aarhus Kom);50;05/07/2022;569860;6216029
6708;75100410;4;751004104;TINGALLE;10,12368699;56,08413900;Landevejen/Tingskov Allé (Aarhus Kom);50;05/07/2022;569927;6216013
6709;75100450;1;751004501;FRØKJÆRVEJ;9,97366401;56,15070800;Frøkjærvej/Silkeborgvej (Aarhus Kom);50;05/07/2022;560487;6223280
6710;75100450;2;751004502;FRØKJÆRVEJ;9,97510501;56,15058600;Frøkjærvej/Silkeborgvej (Aarhus Kom);50;05/07/2022;560577;6223267
6711;75100460;1;751004601;LILLERING;9,96182100;56,15030600;Lillering Skov/Århusvej (Aarhus Kom);50;05/07/2022;559752;6223224
6712;75100460;2;751004602;LILLERING;9,96277600;56,15019000;Lillering Skov/Århusvej (Aarhus Kom);50;05/07/2022;559812;6223212
6713;75100470;1;751004701;RØDLILLER;9,98696801;56,14805700;Rødlundvej/Lilleringvej (Aarhus Kom);50;05/07/2022;561318;6222996
6714;75100470;2;751004702;RØDLILLER;9,98709300;56,14799700;Rødlundvej/Lilleringvej (Aarhus Kom);50;05/07/2022;561326;6222990
6715;75100910;1;751009101;CITYVESTSI;10,13584101;56,15319300;City Vest/Silkeborgvej (Aarhus Kom);50;05/07/2022;570557;6223710
6716;75100910;2;751009102;CITYVESTSI;10,13713000;56,15288800;City Vest/Silkeborgvej (Aarhus Kom);50;05/07/2022;570638;6223678
6717;75100910;3;751009103;CITYVESTSI;10,13766067;56,15329183;City Vest/Silkeborgvej (Aarhus Kom);50;05/07/2022;570670;6223723
6718;75100920;1;751009201;RTBSØNALLE;10,20948637;56,15217660;Aarhus Rutebilstation/Sønder Allé;50;05/07/2022;575134;6223675
6719;75100920;2;751009202;RTBSØNALLE;10,21047800;56,15211800;Aarhus Rutebilstation/Sønder Allé;50;05/07/2022;575195;6223669
6720;75100930;1;751009301;FREDENSRUN;10,18501399;56,12725900;Fredensvang Runddel/Jyllands Allé (Aarhus Kom);50;05/07/2022;573661;6220875
6721;75100930;2;751009302;FREDENSRUN;10,18510000;56,12761000;Fredensvang Runddel/Jyllands Allé (Aarhus Kom);50;05/07/2022;573666;6220914
6722;75100950;1;751009501;VIBORING;10,18145099;56,16159100;Vestre Ringgade/Viborgvej (Aarhus Kom);50;05/07/2022;573374;6224692
6723;75100950;2;751009502;VIBORING;10,18342901;56,16064900;Vestre Ringgade/Viborgvej (Aarhus Kom);50;05/07/2022;573499;6224590
6724;75100950;3;751009503;VIBORING;10,18334448;56,16181810;Viborgvej/Vestre Ringgade (Aarhus Kom);50;05/07/2022;573491;6224720
6725;75100950;4;751009504;VIBORING;10,18384800;56,16142700;Viborgvej/Vestre Ringgade (Aarhus Kom);50;05/07/2022;573523;6224677
6726;75100970;3;751009703;ORHOLT;10,11858504;56,08591507;Ingerslevvej/Orholt Allé (Aarhus Kom);50;05/07/2022;569607;6216205
6727;75100970;4;751009704;ORHOLT;10,11823896;56,08587422;Ingerslevvej/Orholt Allé (Aarhus Kom);50;05/07/2022;569585;6216200
6728;75100980;1;751009801;PSABROE;10,21052800;56,16838800;Peter Sabroes Gade (Aarhus Kom);50;05/07/2022;575167;6225480
6729;75100980;2;751009802;PSABROE;10,21029000;56,16786500;Peter Sabroes Gade (Aarhus Kom);50;05/07/2022;575153;6225422
6730;75100990;3;751009903;NØRREBLVD;10,20940399;56,16563600;Nørrebrogade/Nørre Boulevard (Aarhus Kom);50;05/07/2022;575102;6225173
6731;75100990;4;751009904;NØRREBLVD;10,20956001;56,16551800;Nørrebrogade/Nørre Boulevard (Aarhus Kom);50;05/07/2022;575112;6225160
6732;75110010;1;751100101;THOMASMIND;10,15229300;56,26970800;Thomasminde/Randersvej (Aarhus Kom);50;05/07/2022;571362;6236694
6733;75110010;2;751100102;THOMASMIND;10,15190200;56,26960700;Thomasminde/Randersvej (Aarhus Kom);50;05/07/2022;571338;6236683
6734;75110020;1;751100201;GRENVJLCEN;10,22105100;56,19580400;Vejlby Centervej/Grenåvej (Aarhus Kom);50;05/07/2022;575766;6228543
6735;75110020;2;751100202;GRENVJLCEN;10,21972600;56,19530700;Vejlby Centervej/Grenåvej (Aarhus Kom);50;05/07/2022;575685;6228486
6736;75110020;3;751100203;GRENVJLCEN;10,21990400;56,19605500;Grenåvej/Vejlby Centervej (Aarhus Kom);50;05/07/2022;575694;6228569
6737;75110020;4;751100204;GRENVJLCEN;10,22090057;56,19504480;Grenåvej/Vejlby Centervej (Aarhus Kom);50;05/07/2022;575758;6228458
6738;75110040;1;751100401;LISBJERG;10,16421501;56,22232600;Lisbjerg/Elevvej (Aarhus Kom);50;05/07/2022;572190;6231433
6739;75110040;2;751100402;LISBJERG;10,16402200;56,22199700;Lisbjerg/Elevvej (Aarhus Kom);50;05/07/2022;572178;6231397
